business_postal_code,population ,avg_income,inspection_id,inspection_date,inspection_score,risk_category,Neighborhoods,Current Police Districts
94102,28991,22351,59153_20180627,June,83.0,Low Risk,20.0,5.0
94102,28991,22351,5215_20180625,June,86.0,Moderate Risk,20.0,5.0
94102,28991,22351,33920_20180222,February,70.0,High Risk,20.0,5.0
94102,28991,22351,60354_20171027,October,76.0,High Risk,19.0,5.0
94102,28991,22351,34839_20190611,June,90.0,Moderate Risk,20.0,4.0
94102,28991,22351,62462_20180831,August,77.0,Moderate Risk,20.0,5.0
94102,28991,22351,2922_20190718,July,82.0,High Risk,50.0,6.0
94102,28991,22351,38606_20190510,May,86.0,Moderate Risk,50.0,6.0
94102,28991,22351,3056_20190319,March,88.0,Low Risk,19.0,5.0
94102,28991,22351,21921_20161230,December,69.0,Low Risk,50.0,6.0
94102,28991,22351,3645_20171102,November,90.0,Low Risk,21.0,1.0
94102,28991,22351,27790_20180713,July,96.0,Moderate Risk,100.0,4.0
94102,28991,22351,33468_20161004,October,84.0,Low Risk,22.0,4.0
94102,28991,22351,33084_20190102,January,90.0,Low Risk,22.0,4.0
94102,28991,22351,1139_20171127,November,69.0,Moderate Risk,21.0,4.0
94102,28991,22351,2810_20180308,March,94.0,Low Risk,19.0,5.0
94102,28991,22351,17616_20170112,January,85.0,Moderate Risk,21.0,4.0
94102,28991,22351,9710_20190115,January,96.0,Low Risk,21.0,4.0
94102,28991,22351,4868_20170706,July,90.0,Low Risk,22.0,4.0
94102,28991,22351,59153_20171018,October,84.0,Low Risk,20.0,5.0
94102,28991,22351,59828_20180924,September,67.0,Low Risk,20.0,5.0
94102,28991,22351,60354_20161118,November,79.0,High Risk,19.0,5.0
94102,28991,22351,62674_20190607,June,96.0,Moderate Risk,19.0,5.0
94102,28991,22351,275_20180116,January,98.0,Low Risk,19.0,6.0
94102,28991,22351,2589_20170309,March,79.0,Moderate Risk,19.0,5.0
94102,28991,22351,4893_20171211,December,92.0,Low Risk,27.0,4.0
94102,28991,22351,37651_20190103,January,96.0,Low Risk,50.0,6.0
94102,28991,22351,6636_20190508,May,88.0,Low Risk,21.0,5.0
94102,28991,22351,59828_20190820,August,55.0,High Risk,20.0,5.0
94102,28991,22351,62277_20180221,February,87.0,High Risk,21.0,4.0
94102,28991,22351,31568_20190227,February,81.0,Moderate Risk,20.0,6.0
94102,28991,22351,7512_20190207,February,85.0,High Risk,20.0,5.0
94102,28991,22351,5211_20170505,May,92.0,Low Risk,21.0,4.0
94102,28991,22351,7512_20180605,June,88.0,Low Risk,20.0,5.0
94102,28991,22351,17822_20181203,December,96.0,Low Risk,100.0,4.0
94102,28991,22351,31568_20180321,March,90.0,Low Risk,20.0,6.0
94102,28991,22351,59178_20161102,November,79.0,High Risk,19.0,5.0
94102,28991,22351,102_20161103,November,85.0,High Risk,19.0,6.0
94102,28991,22351,3665_20180917,September,96.0,Moderate Risk,32.0,1.0
94102,28991,22351,33468_20180814,August,85.0,High Risk,22.0,4.0
94102,28991,22351,3482_20191003,October,91.0,High Risk,19.0,6.0
94102,28991,22351,32702_20181119,November,88.0,Moderate Risk,22.0,4.0
94102,28991,22351,2898_20190816,August,96.0,Moderate Risk,19.0,6.0
94102,28991,22351,1741_20180426,April,92.0,Moderate Risk,50.0,6.0
94102,28991,22351,1813_20190916,September,85.0,High Risk,50.0,6.0
94102,28991,22351,1742_20180423,April,90.0,Moderate Risk,21.0,5.0
94102,28991,22351,2589_20190805,August,87.0,Low Risk,19.0,5.0
94102,28991,22351,2559_20180423,April,90.0,Low Risk,20.0,5.0
94102,28991,22351,36744_20180427,April,71.0,High Risk,20.0,5.0
94102,28991,22351,34353_20170207,February,92.0,Low Risk,50.0,6.0
94102,28991,22351,59828_20190820,August,55.0,Moderate Risk,20.0,5.0
94102,28991,22351,35106_20170223,February,86.0,Moderate Risk,21.0,5.0
94102,28991,22351,60355_20190715,July,74.0,Low Risk,20.0,5.0
94102,28991,22351,1813_20190213,February,78.0,High Risk,50.0,6.0
94102,28991,22351,39936_20161128,November,96.0,Low Risk,50.0,6.0
94102,28991,22351,3374_20181214,December,84.0,Moderate Risk,19.0,6.0
94102,28991,22351,63653_20190212,February,70.0,Low Risk,19.0,6.0
94102,28991,22351,64008_20161230,December,90.0,Low Risk,50.0,6.0
94102,28991,22351,63653_20180410,April,96.0,Low Risk,19.0,6.0
94102,28991,22351,38606_20190510,May,86.0,Moderate Risk,50.0,6.0
94102,28991,22351,64682_20171212,December,90.0,Low Risk,26.0,4.0
94102,28991,22351,3803_20190529,May,90.0,Low Risk,50.0,6.0
94102,28991,22351,62551_20161031,October,92.0,Moderate Risk,19.0,5.0
94102,28991,22351,3019_20190702,July,88.0,Moderate Risk,19.0,6.0
94102,28991,22351,62462_20171023,October,73.0,Low Risk,20.0,5.0
94102,28991,22351,1741_20170412,April,90.0,Low Risk,50.0,6.0
94102,28991,22351,33468_20170724,July,80.0,High Risk,22.0,4.0
94102,28991,22351,1232_20170407,April,80.0,Low Risk,19.0,5.0
94102,28991,22351,60355_20170927,September,88.0,Moderate Risk,20.0,5.0
94102,28991,22351,3929_20180423,April,89.0,High Risk,21.0,4.0
94102,28991,22351,10433_20190730,July,92.0,Low Risk,19.0,6.0
94102,28991,22351,1031_20190401,April,82.0,High Risk,22.0,4.0
94102,28991,22351,2926_20170316,March,82.0,Moderate Risk,19.0,6.0
94102,28991,22351,33920_20180222,February,70.0,Moderate Risk,20.0,5.0
94102,28991,22351,3373_20180412,April,90.0,Moderate Risk,19.0,5.0
94102,28991,22351,3495_20190626,June,90.0,Low Risk,50.0,6.0
94102,28991,22351,59153_20161020,October,77.0,Low Risk,20.0,5.0
94102,28991,22351,64682_20181114,November,85.0,High Risk,26.0,4.0
94102,28991,22351,59153_20171018,October,84.0,Low Risk,20.0,5.0
94102,28991,22351,3800_20161028,October,88.0,Low Risk,20.0,5.0
94102,28991,22351,25162_20190610,June,92.0,Low Risk,19.0,6.0
94102,28991,22351,63150_20170809,August,72.0,High Risk,21.0,5.0
94102,28991,22351,10433_20161026,October,90.0,Low Risk,19.0,6.0
94102,28991,22351,5760_20190612,June,98.0,Low Risk,20.0,5.0
94102,28991,22351,32702_20180202,February,86.0,Moderate Risk,22.0,4.0
94102,28991,22351,3056_20180402,April,94.0,Low Risk,19.0,5.0
94102,28991,22351,59041_20171107,November,90.0,Moderate Risk,21.0,4.0
94102,28991,22351,31568_20170202,February,90.0,Low Risk,20.0,6.0
94102,28991,22351,62552_20161031,October,96.0,Low Risk,19.0,5.0
94102,28991,22351,17762_20190508,May,94.0,Low Risk,22.0,4.0
94102,28991,22351,10438_20161207,December,92.0,Low Risk,50.0,6.0
94102,28991,22351,7512_20190821,August,86.0,Low Risk,20.0,5.0
94102,28991,22351,2898_20161103,November,94.0,Low Risk,19.0,6.0
94102,28991,22351,3495_20171211,December,98.0,Low Risk,50.0,6.0
94102,28991,22351,59178_20161102,November,79.0,Moderate Risk,19.0,5.0
94102,28991,22351,21921_20161230,December,69.0,High Risk,50.0,6.0
94102,28991,22351,3643_20170419,April,86.0,Moderate Risk,22.0,4.0
94102,28991,22351,60354_20171027,October,76.0,Low Risk,19.0,5.0
94102,28991,22351,3482_20170407,April,79.0,Moderate Risk,19.0,6.0
94102,28991,22351,62064_20171016,October,92.0,Moderate Risk,20.0,5.0
94102,28991,22351,2106_20190607,June,94.0,Low Risk,20.0,6.0
94102,28991,22351,37344_20170214,February,77.0,High Risk,21.0,5.0
94102,28991,22351,34839_20190301,March,67.0,Moderate Risk,20.0,4.0
94102,28991,22351,38112_20190617,June,90.0,Low Risk,21.0,4.0
94102,28991,22351,6636_20170105,January,92.0,Low Risk,21.0,5.0
94102,28991,22351,40197_20161221,December,93.0,High Risk,21.0,5.0
94102,28991,22351,62462_20190612,June,83.0,Moderate Risk,20.0,5.0
94102,28991,22351,3926_20161129,November,90.0,Moderate Risk,21.0,1.0
94102,28991,22351,39513_20190918,September,87.0,Moderate Risk,22.0,4.0
94102,28991,22351,34352_20170207,February,96.0,Low Risk,50.0,6.0
94102,28991,22351,31568_20180321,March,90.0,Moderate Risk,20.0,6.0
94102,28991,22351,63554_20190521,May,92.0,Moderate Risk,19.0,5.0
94102,28991,22351,7652_20170712,July,94.0,Moderate Risk,22.0,4.0
94102,28991,22351,3642_20171204,December,92.0,Low Risk,21.0,4.0
94102,28991,22351,10433_20190124,January,70.0,High Risk,19.0,6.0
94102,28991,22351,4729_20190306,March,92.0,Moderate Risk,20.0,5.0
94102,28991,22351,3482_20170407,April,79.0,Low Risk,19.0,6.0
94102,28991,22351,63554_20180116,January,89.0,Low Risk,19.0,5.0
94102,28991,22351,2589_20170309,March,79.0,High Risk,19.0,5.0
94102,28991,22351,7276_20170922,September,94.0,Moderate Risk,20.0,5.0
94102,28991,22351,63652_20190212,February,90.0,Moderate Risk,19.0,6.0
94102,28991,22351,2926_20170316,March,82.0,Low Risk,19.0,6.0
94102,28991,22351,39295_20180207,February,94.0,Low Risk,20.0,5.0
94102,28991,22351,33920_20170927,September,84.0,Moderate Risk,20.0,5.0
94102,28991,22351,5215_20180625,June,86.0,Low Risk,20.0,5.0
94102,28991,22351,63619_20180731,July,89.0,Moderate Risk,21.0,4.0
94102,28991,22351,6660_20171214,December,86.0,Low Risk,20.0,5.0
94102,28991,22351,1813_20170725,July,90.0,Moderate Risk,50.0,6.0
94102,28991,22351,11860_20190228,February,85.0,High Risk,50.0,6.0
94102,28991,22351,34839_20170109,January,79.0,Moderate Risk,20.0,4.0
94102,28991,22351,3490_20170421,April,81.0,Moderate Risk,19.0,6.0
94102,28991,22351,1232_20170407,April,80.0,Low Risk,19.0,5.0
94102,28991,22351,63653_20190212,February,70.0,High Risk,19.0,6.0
94102,28991,22351,61180_20190116,January,81.0,Moderate Risk,19.0,6.0
94102,28991,22351,38606_20180228,February,87.0,Low Risk,50.0,6.0
94102,28991,22351,3374_20190725,July,74.0,Moderate Risk,19.0,6.0
94102,28991,22351,30478_20180509,May,96.0,Low Risk,32.0,1.0
94102,28991,22351,3112_20190204,February,69.0,High Risk,19.0,6.0
94102,28991,22351,34676_20171005,October,68.0,Low Risk,20.0,5.0
94102,28991,22351,17762_20170724,July,88.0,Moderate Risk,22.0,4.0
94102,28991,22351,3019_20181227,December,90.0,Low Risk,19.0,6.0
94102,28991,22351,59828_20161222,December,86.0,Low Risk,20.0,5.0
94102,28991,22351,32872_20171031,October,96.0,Low Risk,50.0,6.0
94102,28991,22351,59153_20161020,October,77.0,Low Risk,20.0,5.0
94102,28991,22351,28468_20170131,January,90.0,Moderate Risk,50.0,6.0
94102,28991,22351,61823_20171102,November,83.0,Moderate Risk,27.0,1.0
94102,28991,22351,32736_20180319,March,90.0,Moderate Risk,19.0,6.0
94102,28991,22351,11860_20170314,March,80.0,Moderate Risk,50.0,6.0
94102,28991,22351,3643_20180719,July,88.0,Low Risk,22.0,4.0
94102,28991,22351,63150_20170809,August,72.0,High Risk,21.0,5.0
94102,28991,22351,25161_20190610,June,96.0,Low Risk,19.0,6.0
94102,28991,22351,31568_20170202,February,90.0,Low Risk,20.0,6.0
94102,28991,22351,10280_20181018,October,81.0,High Risk,21.0,4.0
94102,28991,22351,1156_20190508,May,98.0,Low Risk,19.0,6.0
94102,28991,22351,2924_20161207,December,82.0,Low Risk,50.0,6.0
94102,28991,22351,61180_20180405,April,81.0,High Risk,19.0,6.0
94102,28991,22351,286_20171107,November,83.0,High Risk,20.0,5.0
94102,28991,22351,3642_20170510,May,92.0,Low Risk,21.0,4.0
94102,28991,22351,3112_20161102,November,83.0,High Risk,19.0,6.0
94102,28991,22351,3056_20170217,February,92.0,Low Risk,19.0,5.0
94102,28991,22351,3373_20170223,February,82.0,Low Risk,19.0,5.0
94102,28991,22351,2559_20170112,January,94.0,Low Risk,20.0,5.0
94102,28991,22351,3112_20190204,February,69.0,Low Risk,19.0,6.0
94102,28991,22351,35565_20180824,August,96.0,Moderate Risk,20.0,5.0
94102,28991,22351,3926_20190703,July,88.0,Moderate Risk,21.0,1.0
94102,28991,22351,59178_20171018,October,83.0,Low Risk,19.0,5.0
94102,28991,22351,7512_20190821,August,86.0,Moderate Risk,20.0,5.0
94102,28991,22351,7276_20170321,March,82.0,Low Risk,20.0,5.0
94102,28991,22351,2924_20161207,December,82.0,Low Risk,50.0,6.0
94102,28991,22351,34839_20170905,September,81.0,Low Risk,20.0,4.0
94102,28991,22351,3640_20180807,August,92.0,Moderate Risk,21.0,4.0
94102,28991,22351,59828_20171102,November,82.0,Low Risk,20.0,5.0
94102,28991,22351,4729_20161027,October,81.0,Moderate Risk,20.0,5.0
94102,28991,22351,59422_20190724,July,94.0,Low Risk,50.0,6.0
94102,28991,22351,286_20161102,November,82.0,Low Risk,20.0,5.0
94102,28991,22351,32729_20180102,January,89.0,High Risk,20.0,5.0
94102,28991,22351,6660_20170501,May,92.0,Low Risk,20.0,5.0
94102,28991,22351,3374_20181214,December,84.0,Low Risk,19.0,6.0
94102,28991,22351,63651_20190212,February,88.0,Moderate Risk,19.0,6.0
94102,28991,22351,28468_20190522,May,90.0,Moderate Risk,50.0,6.0
94102,28991,22351,3936_20181126,November,96.0,Moderate Risk,19.0,6.0
94102,28991,22351,7512_20170925,September,87.0,High Risk,20.0,5.0
94102,28991,22351,134_20180524,May,85.0,Moderate Risk,21.0,4.0
94102,28991,22351,31568_20190227,February,81.0,Moderate Risk,20.0,6.0
94102,28991,22351,2106_20170131,January,94.0,Low Risk,20.0,6.0
94102,28991,22351,5211_20170505,May,92.0,Low Risk,21.0,4.0
94102,28991,22351,59153_20161020,October,77.0,Low Risk,20.0,5.0
94102,28991,22351,59153_20180627,June,83.0,Moderate Risk,20.0,5.0
94102,28991,22351,62462_20180831,August,77.0,Low Risk,20.0,5.0
94102,28991,22351,37344_20180524,May,71.0,Low Risk,21.0,5.0
94102,28991,22351,3643_20190308,March,83.0,Low Risk,22.0,4.0
94102,28991,22351,11860_20190228,February,85.0,Low Risk,50.0,6.0
94102,28991,22351,3373_20170223,February,82.0,Moderate Risk,19.0,5.0
94102,28991,22351,2589_20190805,August,87.0,Moderate Risk,19.0,5.0
94102,28991,22351,3112_20190204,February,69.0,Low Risk,19.0,6.0
94102,28991,22351,59828_20171102,November,82.0,Moderate Risk,20.0,5.0
94102,28991,22351,63619_20170919,September,92.0,Low Risk,21.0,4.0
94102,28991,22351,37651_20170829,August,98.0,Low Risk,50.0,6.0
94102,28991,22351,7512_20190207,February,85.0,Low Risk,20.0,5.0
94102,28991,22351,61180_20190717,July,85.0,High Risk,19.0,6.0
94102,28991,22351,37344_20180524,May,71.0,Low Risk,21.0,5.0
94102,28991,22351,10433_20170728,July,86.0,Moderate Risk,19.0,6.0
94102,28991,22351,2538_20170608,June,73.0,Moderate Risk,26.0,4.0
94102,28991,22351,34839_20170109,January,79.0,High Risk,20.0,4.0
94102,28991,22351,62550_20161128,November,78.0,Moderate Risk,19.0,5.0
94102,28991,22351,709_20170927,September,87.0,Low Risk,20.0,5.0
94102,28991,22351,3611_20170626,June,86.0,High Risk,21.0,4.0
94102,28991,22351,60355_20180222,February,88.0,Low Risk,20.0,5.0
94102,28991,22351,2925_20171205,December,89.0,Low Risk,50.0,6.0
94102,28991,22351,63503_20170929,September,88.0,Moderate Risk,20.0,5.0
94102,28991,22351,34676_20171005,October,68.0,High Risk,20.0,5.0
94102,28991,22351,3112_20190204,February,69.0,Low Risk,19.0,6.0
94102,28991,22351,33468_20190521,May,90.0,Moderate Risk,22.0,4.0
94102,28991,22351,17762_20161011,October,82.0,Low Risk,22.0,4.0
94102,28991,22351,2926_20170316,March,82.0,Moderate Risk,19.0,6.0
94102,28991,22351,6636_20190508,May,88.0,Low Risk,21.0,5.0
94102,28991,22351,286_20161102,November,82.0,Low Risk,20.0,5.0
94102,28991,22351,25161_20180423,April,94.0,Moderate Risk,19.0,6.0
94102,28991,22351,62277_20180221,February,87.0,Low Risk,21.0,4.0
94102,28991,22351,34353_20180308,March,90.0,Low Risk,50.0,6.0
94102,28991,22351,59178_20190822,August,89.0,Low Risk,19.0,5.0
94102,28991,22351,3665_20180208,February,88.0,Low Risk,32.0,1.0
94102,28991,22351,64745_20180518,May,90.0,Moderate Risk,21.0,4.0
94102,28991,22351,17933_20180328,March,96.0,Low Risk,20.0,5.0
94102,28991,22351,33084_20180411,April,94.0,Low Risk,22.0,4.0
94102,28991,22351,35771_20190521,May,98.0,Low Risk,19.0,6.0
94102,28991,22351,102_20170728,July,92.0,Moderate Risk,19.0,6.0
94102,28991,22351,62462_20171023,October,73.0,Moderate Risk,20.0,5.0
94102,28991,22351,32729_20170418,April,83.0,High Risk,20.0,5.0
94102,28991,22351,63652_20190904,September,94.0,Low Risk,19.0,6.0
94102,28991,22351,1741_20180426,April,92.0,Low Risk,50.0,6.0
94102,28991,22351,4893_20190415,April,90.0,Moderate Risk,27.0,4.0
94102,28991,22351,59828_20161222,December,86.0,Low Risk,20.0,5.0
94102,28991,22351,64236_20190305,March,75.0,Moderate Risk,50.0,6.0
94102,28991,22351,21921_20161230,December,69.0,Low Risk,50.0,6.0
94102,28991,22351,3645_20171102,November,90.0,Low Risk,21.0,1.0
94102,28991,22351,2925_20161207,December,88.0,Low Risk,50.0,6.0
94102,28991,22351,64351_20170706,July,92.0,Moderate Risk,22.0,4.0
94102,28991,22351,34353_20190521,May,94.0,Moderate Risk,50.0,6.0
94102,28991,22351,3019_20181227,December,90.0,Moderate Risk,19.0,6.0
94102,28991,22351,28468_20170131,January,90.0,Low Risk,50.0,6.0
94102,28991,22351,3800_20161028,October,88.0,Moderate Risk,20.0,5.0
94102,28991,22351,62550_20161128,November,78.0,Low Risk,19.0,5.0
94102,28991,22351,60354_20161118,November,79.0,Low Risk,19.0,5.0
94102,28991,22351,5760_20170605,June,94.0,Moderate Risk,20.0,5.0
94102,28991,22351,6660_20171214,December,86.0,Moderate Risk,20.0,5.0
94102,28991,22351,60561_20190507,May,90.0,Low Risk,50.0,6.0
94102,28991,22351,2928_20190515,May,91.0,High Risk,19.0,6.0
94102,28991,22351,10280_20181018,October,81.0,Low Risk,21.0,4.0
94102,28991,22351,3373_20190530,May,75.0,High Risk,19.0,5.0
94102,28991,22351,1232_20170407,April,80.0,Low Risk,19.0,5.0
94102,28991,22351,21921_20161230,December,69.0,Moderate Risk,50.0,6.0
94102,28991,22351,275_20161031,October,96.0,Low Risk,19.0,6.0
94102,28991,22351,3373_20180412,April,90.0,Low Risk,19.0,5.0
94102,28991,22351,33113_20190129,January,82.0,High Risk,20.0,5.0
94102,28991,22351,3926_20171130,November,91.0,Low Risk,21.0,1.0
94102,28991,22351,7512_20180605,June,88.0,Moderate Risk,20.0,5.0
94102,28991,22351,3482_20191003,October,91.0,Low Risk,19.0,6.0
94102,28991,22351,33920_20180222,February,70.0,High Risk,20.0,5.0
94102,28991,22351,3643_20180719,July,88.0,Moderate Risk,22.0,4.0
94102,28991,22351,26146_20180402,April,98.0,Low Risk,19.0,6.0
94102,28991,22351,59153_20180627,June,83.0,High Risk,20.0,5.0
94102,28991,22351,59178_20161102,November,79.0,Low Risk,19.0,5.0
94102,28991,22351,33468_20180814,August,85.0,Moderate Risk,22.0,4.0
94102,28991,22351,2922_20161216,December,76.0,Low Risk,50.0,6.0
94102,28991,22351,7276_20170321,March,82.0,Low Risk,20.0,5.0
94102,28991,22351,64236_20170725,July,88.0,Moderate Risk,50.0,6.0
94102,28991,22351,3056_20190319,March,88.0,Low Risk,19.0,5.0
94102,28991,22351,63652_20190212,February,90.0,Low Risk,19.0,6.0
94102,28991,22351,64805_20170105,January,94.0,Low Risk,21.0,5.0
94102,28991,22351,62552_20161031,October,96.0,Low Risk,19.0,5.0
94102,28991,22351,37732_20190422,April,98.0,Low Risk,20.0,5.0
94102,28991,22351,17762_20190508,May,94.0,Low Risk,22.0,4.0
94102,28991,22351,3495_20161230,December,84.0,Low Risk,50.0,6.0
94102,28991,22351,10438_20161207,December,92.0,Moderate Risk,50.0,6.0
94102,28991,22351,62308_20171026,October,86.0,Moderate Risk,21.0,5.0
94102,28991,22351,34839_20170905,September,81.0,Moderate Risk,20.0,4.0
94102,28991,22351,33084_20190102,January,90.0,Moderate Risk,22.0,4.0
94102,28991,22351,2810_20170206,February,98.0,Low Risk,19.0,5.0
94102,28991,22351,286_20180906,September,84.0,Moderate Risk,20.0,5.0
94102,28991,22351,2924_20190418,April,94.0,Low Risk,50.0,6.0
94102,28991,22351,59422_20190724,July,94.0,Low Risk,50.0,6.0
94102,28991,22351,33468_20161004,October,84.0,Low Risk,22.0,4.0
94102,28991,22351,3038_20171023,October,79.0,Moderate Risk,20.0,5.0
94102,28991,22351,34839_20190301,March,67.0,High Risk,20.0,4.0
94102,28991,22351,1813_20170725,July,90.0,Low Risk,50.0,6.0
94102,28991,22351,3112_20170817,August,80.0,Low Risk,19.0,6.0
94102,28991,22351,57751_20171101,November,94.0,Low Risk,26.0,4.0
94102,28991,22351,14577_20170410,April,79.0,Low Risk,20.0,5.0
94102,28991,22351,32702_20181119,November,88.0,Moderate Risk,22.0,4.0
94102,28991,22351,3796_20190710,July,87.0,Low Risk,19.0,5.0
94102,28991,22351,11860_20171023,October,96.0,Low Risk,50.0,6.0
94102,28991,22351,3707_20170614,June,96.0,Low Risk,50.0,6.0
94102,28991,22351,3482_20170407,April,79.0,Moderate Risk,19.0,6.0
94102,28991,22351,60355_20170927,September,88.0,Low Risk,20.0,5.0
94102,28991,22351,6636_20170105,January,92.0,Low Risk,21.0,5.0
94102,28991,22351,2926_20190709,July,92.0,Moderate Risk,19.0,6.0
94102,28991,22351,3495_20190626,June,90.0,Moderate Risk,50.0,6.0
94102,28991,22351,4893_20171211,December,92.0,Low Risk,27.0,4.0
94102,28991,22351,4868_20170706,July,90.0,Low Risk,22.0,4.0
94102,28991,22351,59828_20190820,August,55.0,Low Risk,20.0,5.0
94102,28991,22351,59422_20161122,November,87.0,High Risk,50.0,6.0
94102,28991,22351,3640_20170711,July,83.0,Moderate Risk,21.0,4.0
94102,28991,22351,21921_20190603,June,86.0,Moderate Risk,50.0,6.0
94102,28991,22351,63654_20190212,February,96.0,Moderate Risk,19.0,6.0
94102,28991,22351,5215_20180625,June,86.0,Moderate Risk,20.0,5.0
94102,28991,22351,61823_20171102,November,83.0,Low Risk,27.0,1.0
94102,28991,22351,7652_20170712,July,94.0,Low Risk,22.0,4.0
94102,28991,22351,3795_20190722,July,98.0,Low Risk,19.0,6.0
94102,28991,22351,102_20161103,November,85.0,Low Risk,19.0,6.0
94102,28991,22351,3611_20190723,July,92.0,Moderate Risk,21.0,4.0
94102,28991,22351,34676_20171005,October,68.0,Low Risk,20.0,5.0
94102,28991,22351,1031_20180328,March,85.0,High Risk,22.0,4.0
94102,28991,22351,3643_20170419,April,86.0,Low Risk,22.0,4.0
94102,28991,22351,27790_20190807,August,96.0,Moderate Risk,100.0,4.0
94102,28991,22351,33920_20180222,February,70.0,Low Risk,20.0,5.0
